"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"L03F6220",0.0103786117778069,0,8.29839221019548,0,1,1
"L03F6221",0.0253381454232112,6.45616026473457,8.29839222429798,0.778001339323382,0.436568223646254,0.858693538673741
"L03F6222",0.898060446122428,4.40795449263751,1.67125353294705,2.6375139413256,0.00835161925637384,0.234680501104105
"L03F6223",0.0625573273566062,0,8.2983915659584,0,1,1
"L03F6224",6.77729392314197,1.3830195097062,0.852792071613088,1.62175465244437,0.104855891635259,0.601316439785876
"L03F6225",2.70941949990631,2.18077115447387,1.04046580337855,2.09595658732134,0.036086042194376,0.418593996265604
"L03F6226",1.11370544283954,1.27931205696769,1.37428463827728,0.930893077995365,0.351908875485856,0.858693538673741
"L03F6227",0.217885780271018,4.52344911337132,4.54397072206106,0.995483771805548,0.31950103317436,0.858693538673741
"L03F6228",0.316413641144971,2.9525668463616,4.82191731755375,0.61232216396848,0.540324628335294,0.880537015277557
"L03F6229",0.200869311663151,5.30071263019445,5.53595145133636,0.957507065730294,0.338311381777037,0.858693538673741
"L03F6230",0.00570844228396953,0,8.29839221020127,0,1,1
"L03F6231",0.0650864510581159,0,8.2983922101963,0,1,1
"L03F6232",0.0203805769166732,0,8.29839222428276,0,1,1
"L03F6233",9.38681274474606,0.708094854399616,0.703189838516312,1.00697537935652,0.313946605881715,0.858693538673741
"L03F6234",2.3669057087236,0.694702719575766,1.04105478112497,0.667306593438881,0.504576315657854,0.870101060442836
"L03F6235",0.92764486552718,1.95365891885538,1.3545306801756,1.44231426238503,0.14921373847888,0.723243881770239
"L03F6236",27.2765390153247,0.513551794461153,0.632555614258658,0.811868210296459,0.416867257304903,0.858693538673741
"L03F6237",5.04146658615891,0.389259932927066,0.871270667955475,0.44677268183549,0.65503919757388,0.953709919783733
"L03F6238",6.50555951020523,0.507945643502091,0.873527024925549,0.581488184118154,0.560911479482856,0.880537015277557
"L03F6239",0.0302811301376768,5.30998327783367,8.27035562410534,0.642050175249639,0.52084060515632,0.870101060442836
"L03F6240",8.92868263981646,0.950454450124372,0.770081502625774,1.23422578893737,0.217118780235732,0.782184323669754
"L03F6241",0.913224981568412,1.99999249680798,1.65518188983064,1.20832188238394,0.226923474593764,0.787228350133924
"L03F6242",5.23680488713256,0.585462495794508,0.917267450697505,0.638268037690985,0.523299214287684,0.870101060442836
"L03F6243",0.396610901594626,5.45436357657703,2.88725303599863,1.88911865658165,0.0588759310839543,0.445362838085171
"L03F6244",0.0636769362400797,6.45614948325816,8.29839230928862,0.778000032130515,0.436568994272415,0.858693538673741
"L03F6245",1.32839141441586,0.34105387918559,1.64149872995299,0.207769809968332,0.8354087063485,1
"L03F6246",1.53122882727317,2.05612250745141,1.68977957402536,1.21679924355657,0.223680607918006,0.785678135311995
"L03F6247",1.10044477797132,1.55257954955939,1.42513483536428,1.08942642550909,0.275965883490592,0.842895796313655
"L03F6248",4.91192261928004,1.16809673445575,0.855966550176918,1.36465231522695,0.172362353656997,0.735755550530727
"L03F6249",0.588076828506193,2.50271775524905,2.13176370223402,1.17401274476448,0.240389920813462,0.813850213838346
"L03F6250",0.535472345859143,2.81770271693719,1.95392455614844,1.44207344550263,0.149281655312007,0.723243881770239
"L03F6251",2.15509196953268,1.08327780407672,1.19382107707038,0.907403818614985,0.3641932908321,0.858693538673741
"L03F6252",0.22827051388338,5.13991502597391,3.7933980472132,1.35496327092537,0.175429259379212,0.735755550530727
"L03F6253",0.109564555165229,6.45316597141888,7.94733705953145,0.811990975477683,0.41679680984022,0.858693538673741
