"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"L03F6314",1.01077776869697,3.79979481907806,1.96198472755446,1.93670968265607,0.052780841493408,0.317907904626527
"L03F6315",0.0103271280163668,1.11755051965148,8.31086200149842,0.134468665157717,0.893031987605788,NA
"L03F6316",0.016112500706821,0,8.31869170886113,0,1,NA
"L03F6317",0.33331121715556,1.85319125448664,3.14203546226065,0.589805963919102,0.555320743863644,NA
"L03F6318",0.127434080635085,2.2365046156004,8.29075021923044,0.269759015343727,0.787345655232147,NA
"L03F6319",4.14297476177574,0.42406377002562,0.917004743852234,0.462444467020068,0.643762617395608,0.870845097478739
"L03F6320",0.0163854598512073,0,8.31869170886112,0,1,NA
"L03F6321",0.398332403889851,-0.848764458190645,1.94400841769704,-0.436605341038662,0.662397588536271,NA
"L03F6322",0.14212079082875,-1.61271672053183,5.93398420407396,-0.271776375714755,0.785793971178118,NA
"L03F6323",0.142138533511624,1.74152420010917,8.29867028734672,0.20985581301676,0.833780210336612,NA
"L03F6324",0.082708176019486,-0.673774896593394,8.31166818561054,-0.0810637385356476,0.935391263203219,NA
"L03F6325",2.10308729540894,1.27342715996849,1.38284814242238,0.920872741483953,0.357116871543706,0.736476890703312
"L03F6326",0.0118222518964191,0,8.31869170886113,0,1,NA
"L03F6327",0.696162689635082,-0.12019322068932,1.75800736366804,-0.0683690086704411,0.945491891584427,NA
"L03F6328",0.067621200797733,0.815127591615584,8.31333699970613,0.0980505892693148,0.921892122436617,NA
"L03F6329",0.00764300716804234,0,8.31869170886112,0,1,NA
"L03F6330",4.24795313398682,0.102546163919362,0.890646906511297,0.115136720477747,0.908336754697457,0.966461563531233
"L03F6331",2.50203176520774,-0.727618455857447,1.10138273398293,-0.660640877514176,0.508842647543719,0.791533007290229
"L03F6332",1.25531579515971,0.338766918984969,1.41864590535336,0.238795965720979,0.81126379863782,0.919378144467028
"L03F6333",0.0160801743652294,1.1175429082942,8.31086159798863,0.134467755853938,0.893032706595484,NA
"L03F6334",0.023509483963792,0,8.31869170886112,0,1,NA
"L03F6335",13.7254496237539,4.51991988591687,1.25505595993223,3.60136920600809,0.000316545664194008,0.0110790982467903
"L03F6336",0.0213673695688264,0,8.31869170886113,0,1,NA
"L03F6337",0.003793630537578,0,8.31869170886113,0,1,NA
"L03F6338",0.0725709881269993,-1.15547308656391,8.30548588247596,-0.139121672460113,0.889354002615296,NA
"L03F6339",0.0353595359124053,-0.673771427198347,8.31166858944707,-0.0810633171844464,0.935391598290049,NA
"L03F6340",0.496943887513631,1.45739503018292,2.107308236384,0.691590819520408,0.4891943285904,NA
"L03F6341",0.0786388463328214,0,8.31869170886113,0,1,NA
"L03F6342",0.016112500706821,0,8.31869170886113,0,1,NA
"L03F6343",0.127886037026326,3.25021530541628,8.28092906070856,0.392494040413646,0.694693213895071,NA
"L03F6344",27.8154334614616,0.539446315327702,0.463139439088581,1.16476004805224,0.244116134913401,0.648260059097032
"L03F6345",0.191499754920792,0.411913267270277,3.9665161492956,0.103847621380144,0.91729027434427,NA
"L03F6346",0.0875467801285307,0.339208978020643,8.30250567937352,0.040856217522785,0.967410521636492,NA
"L03F6347",7.11204974949244,-0.238685936075347,0.634060946516744,-0.376440052626777,0.706589774338756,0.891194309976809
"L03F6348",1.16453798455566,-2.52773789706195,1.19030943490438,-2.12359729574437,0.0337038318788714,0.262140914613444
"L03F6349",0.0234797034903267,0,8.31869170885761,0,1,NA
"L03F6350",239.119641730304,0.0798917567515112,0.207942150928189,0.384201838804202,0.700828855546333,0.891194309976809
"L03F6351",1462.07435294726,0.156218119297762,0.150927551752829,1.03505368955827,0.300643838314262,0.676955175611624
"L03F6352",0.471967542734156,0,6.22916069283834,0,1,NA
"L03F6353",14.0632176130953,2.25791558600111,0.992872250239443,2.27412497978122,0.0229584731806749,0.209595274838096
